Date,Year,Month,Day,DayOfWeek,Station,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,O3,CO,Temperature,Humidity,Wind_Speed,Rainfall
2026-07-19,2026,7,19,6,Uppal SPCB,42.0,Good,25.2,20.0,12.0,2.8,23.2,4.5,25.0,50.0,5.0,0.0
2026-07-19,2026,7,19,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-20,2026,7,20,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-20,2026,7,20,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-20,2026,7,20,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-20,2026,7,20,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-20,2026,7,20,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-20,2026,7,20,0,Uppal SPCB,30.0,Good,18.0,15.0,9.8,3.9,13.4,3.5,25.0,50.0,5.0,0.0
2026-07-20,2026,7,20,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-21,2026,7,21,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-21,2026,7,21,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-21,2026,7,21,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-21,2026,7,21,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-21,2026,7,21,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-21,2026,7,21,1,Uppal SPCB,38.0,Good,22.8,10.0,9.5,2.5,20.8,3.7,25.0,50.0,5.0,0.0
2026-07-21,2026,7,21,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-22,2026,7,22,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-22,2026,7,22,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-22,2026,7,22,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-22,2026,7,22,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-22,2026,7,22,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-22,2026,7,22,2,Uppal SPCB,59.0,Satisfactory,35.4,30.0,14.0,3.2,16.3,3.4,25.0,50.0,5.0,0.0
2026-07-22,2026,7,22,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-23,2026,7,23,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-23,2026,7,23,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-23,2026,7,23,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-23,2026,7,23,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-23,2026,7,23,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-23,2026,7,23,3,Uppal SPCB,46.0,Good,27.6,30.0,13.4,3.8,13.6,2.6,25.0,50.0,5.0,0.0
2026-07-23,2026,7,23,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-24,2026,7,24,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-24,2026,7,24,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-24,2026,7,24,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-24,2026,7,24,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-24,2026,7,24,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-24,2026,7,24,4,Uppal SPCB,46.0,Good,27.6,11.0,10.0,3.5,11.0,3.4,25.0,50.0,5.0,0.0
2026-07-24,2026,7,24,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-25,2026,7,25,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-25,2026,7,25,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-25,2026,7,25,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-25,2026,7,25,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-25,2026,7,25,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-25,2026,7,25,5,Uppal SPCB,17.0,Good,10.2,9.0,9.2,3.2,13.6,3.2,25.0,50.0,5.0,0.0
2026-07-25,2026,7,25,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-26,2026,7,26,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-26,2026,7,26,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-26,2026,7,26,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-26,2026,7,26,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-26,2026,7,26,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-26,2026,7,26,6,Uppal SPCB,17.0,Good,10.2,10.0,9.8,2.9,15.6,3.3,25.0,50.0,5.0,0.0
2026-07-26,2026,7,26,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-27,2026,7,27,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-27,2026,7,27,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-27,2026,7,27,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-27,2026,7,27,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-27,2026,7,27,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-27,2026,7,27,0,Uppal SPCB,46.0,Good,27.6,14.0,6.2,2.6,29.6,2.8,25.0,50.0,5.0,0.0
2026-07-27,2026,7,27,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-28,2026,7,28,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-28,2026,7,28,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-28,2026,7,28,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-28,2026,7,28,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-28,2026,7,28,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-28,2026,7,28,1,Uppal SPCB,5.0,Good,3.0,5.0,5.7,2.9,21.6,2.6,25.0,50.0,5.0,0.0
2026-07-28,2026,7,28,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-29,2026,7,29,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-29,2026,7,29,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-29,2026,7,29,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-29,2026,7,29,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-29,2026,7,29,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-29,2026,7,29,2,Uppal SPCB,30.0,Good,18.0,7.0,7.6,2.2,18.4,2.7,25.0,50.0,5.0,0.0
2026-07-29,2026,7,29,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-30,2026,7,30,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-30,2026,7,30,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-30,2026,7,30,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-30,2026,7,30,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-30,2026,7,30,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-30,2026,7,30,3,Uppal SPCB,25.0,Good,15.0,6.0,11.7,2.9,19.9,2.9,25.0,50.0,5.0,0.0
2026-07-30,2026,7,30,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-31,2026,7,31,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-31,2026,7,31,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-31,2026,7,31,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-31,2026,7,31,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-31,2026,7,31,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-31,2026,7,31,4,Uppal SPCB,72.0,Satisfactory,43.2,22.0,10.8,2.6,67.0,4.9,25.0,50.0,5.0,0.0
2026-07-31,2026,7,31,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-01,2026,8,1,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-01,2026,8,1,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-01,2026,8,1,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-01,2026,8,1,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-01,2026,8,1,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-01,2026,8,1,5,Uppal SPCB,50.0,Good,30.0,16.0,11.0,3.5,23.8,2.9,25.0,50.0,5.0,0.0
2026-08-01,2026,8,1,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-02,2026,8,2,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-02,2026,8,2,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-02,2026,8,2,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-02,2026,8,2,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-02,2026,8,2,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-02,2026,8,2,6,Uppal SPCB,42.0,Good,25.2,13.0,16.8,3.6,7.6,3.4,25.0,50.0,5.0,0.0
2026-08-02,2026,8,2,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-03,2026,8,3,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-03,2026,8,3,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-03,2026,8,3,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-03,2026,8,3,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-03,2026,8,3,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-03,2026,8,3,0,Uppal SPCB,53.0,Satisfactory,31.8,29.0,12.8,3.3,5.5,4.3,25.0,50.0,5.0,0.0
2026-08-03,2026,8,3,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-04,2026,8,4,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-04,2026,8,4,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-04,2026,8,4,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-04,2026,8,4,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-04,2026,8,4,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-04,2026,8,4,1,Uppal SPCB,76.0,Satisfactory,45.6,26.0,16.8,3.8,19.3,4.8,25.0,50.0,5.0,0.0
2026-08-04,2026,8,4,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-05,2026,8,5,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-05,2026,8,5,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-05,2026,8,5,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-05,2026,8,5,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-05,2026,8,5,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-05,2026,8,5,2,Uppal SPCB,61.0,Satisfactory,36.6,28.0,12.6,3.0,12.6,5.6,25.0,50.0,5.0,0.0
2026-08-05,2026,8,5,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-06,2026,8,6,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-06,2026,8,6,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-06,2026,8,6,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-06,2026,8,6,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-06,2026,8,6,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-06,2026,8,6,3,Uppal SPCB,85.0,Satisfactory,51.0,33.0,13.8,3.0,14.5,6.3,25.0,50.0,5.0,0.0
2026-08-06,2026,8,6,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-07,2026,8,7,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-07,2026,8,7,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-07,2026,8,7,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-07,2026,8,7,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-07,2026,8,7,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-07,2026,8,7,4,Uppal SPCB,46.0,Good,27.6,16.0,10.8,3.9,13.1,4.7,25.0,50.0,5.0,0.0
2026-08-07,2026,8,7,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-08,2026,8,8,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-08,2026,8,8,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-08,2026,8,8,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-08,2026,8,8,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-08,2026,8,8,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-08,2026,8,8,5,Uppal SPCB,30.0,Good,18.0,11.0,7.1,3.5,20.6,2.8,25.0,50.0,5.0,0.0
2026-08-08,2026,8,8,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-09,2026,8,9,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-09,2026,8,9,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-09,2026,8,9,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-09,2026,8,9,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-09,2026,8,9,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-09,2026,8,9,6,Uppal SPCB,21.0,Good,12.6,8.0,8.9,3.3,20.8,3.5,25.0,50.0,5.0,0.0
2026-08-09,2026,8,9,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-10,2026,8,10,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-10,2026,8,10,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-10,2026,8,10,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-10,2026,8,10,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-10,2026,8,10,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-10,2026,8,10,0,Uppal SPCB,30.0,Good,18.0,10.0,7.4,3.5,25.8,3.5,25.0,50.0,5.0,0.0
2026-08-10,2026,8,10,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-11,2026,8,11,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-11,2026,8,11,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-11,2026,8,11,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-11,2026,8,11,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-11,2026,8,11,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-11,2026,8,11,1,Uppal SPCB,25.0,Good,15.0,8.0,8.1,3.3,20.0,3.0,25.0,50.0,5.0,0.0
2026-08-11,2026,8,11,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-12,2026,8,12,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-12,2026,8,12,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-12,2026,8,12,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-12,2026,8,12,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-12,2026,8,12,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-12,2026,8,12,2,Uppal SPCB,38.0,Good,22.8,18.0,11.7,4.5,14.9,2.8,25.0,50.0,5.0,0.0
2026-08-12,2026,8,12,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
